Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 0.414779	Val Loss: 0.650909	Val Acc: 77.8125
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 0.632547	Val Loss: 0.684983	Val Acc: 75.625
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 0.502960	Val Loss: 0.629184	Val Acc: 78.28125
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 0.531911	Val Loss: 0.643269	Val Acc: 77.65625
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 0.450932	Val Loss: 0.671591	Val Acc: 75.46875
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 0.442605	Val Loss: 0.619351	Val Acc: 78.125
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 0.718688	Val Loss: 0.695659	Val Acc: 75.3125
[4] learning rate is 0.003125
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 0.405723	Val Loss: 0.673094	Val Acc: 75.3125
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 0.476723	Val Loss: 0.577129	Val Acc: 79.53125
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 0.432242	Val Loss: 0.640395	Val Acc: 77.8125
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 0.446702	Val Loss: 0.669940	Val Acc: 77.65625
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 0.443570	Val Loss: 0.625774	Val Acc: 77.65625
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 0.643358	Val Loss: 0.680320	Val Acc: 76.71875
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 0.498384	Val Loss: 0.576036	Val Acc: 79.6875
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 0.441786	Val Loss: 0.585342	Val Acc: 79.53125
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 0.504583	Val Loss: 0.600857	Val Acc: 78.28125
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 0.383624	Val Loss: 0.621125	Val Acc: 78.28125
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 0.435481	Val Loss: 0.655468	Val Acc: 76.875
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 0.449613	Val Loss: 0.619618	Val Acc: 79.0625
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 0.415590	Val Loss: 0.594322	Val Acc: 78.59375
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 0.471845	Val Loss: 0.661206	Val Acc: 76.875
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 0.409111	Val Loss: 0.647626	Val Acc: 78.90625
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 0.435199	Val Loss: 0.565648	Val Acc: 80.46875
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 0.552170	Val Loss: 0.612115	Val Acc: 78.75
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 0.441425	Val Loss: 0.632031	Val Acc: 78.4375
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 0.492261	Val Loss: 0.617212	Val Acc: 78.59375
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 0.326242	Val Loss: 0.618891	Val Acc: 79.0625
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 0.435565	Val Loss: 0.632601	Val Acc: 78.125
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 0.462492	Val Loss: 0.626683	Val Acc: 77.96875
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 0.509613	Val Loss: 0.655717	Val Acc: 77.8125
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 0.439462	Val Loss: 0.616639	Val Acc: 78.125
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 0.457828	Val Loss: 0.624164	Val Acc: 79.53125
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 0.471650	Val Loss: 0.600779	Val Acc: 80.46875
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 0.440002	Val Loss: 0.606986	Val Acc: 78.4375
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 0.455908	Val Loss: 0.602332	Val Acc: 78.90625
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 0.472148	Val Loss: 0.588493	Val Acc: 80.78125
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 0.495360	Val Loss: 0.573860	Val Acc: 80.15625
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 0.381967	Val Loss: 0.613540	Val Acc: 77.96875
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 0.498645	Val Loss: 0.635223	Val Acc: 78.28125
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 0.423032	Val Loss: 0.635563	Val Acc: 78.4375
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 0.456889	Val Loss: 0.609541	Val Acc: 79.0625
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 0.558820	Val Loss: 0.546164	Val Acc: 80.78125
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 0.344560	Val Loss: 0.639258	Val Acc: 78.75
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 0.499032	Val Loss: 0.588497	Val Acc: 80.625
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 0.494373	Val Loss: 0.614796	Val Acc: 79.53125
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 0.406640	Val Loss: 0.668662	Val Acc: 78.28125
[5] learning rate is 0.0015625
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 0.399815	Val Loss: 0.640715	Val Acc: 78.75
Train Epoch: 6 [1280/49000 (3%)]	Train Loss: 0.355899	Val Loss: 0.624039	Val Acc: 78.90625
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 0.382607	Val Loss: 0.628604	Val Acc: 78.4375
Train Epoch: 6 [3840/49000 (8%)]	Train Loss: 0.300120	Val Loss: 0.665943	Val Acc: 78.125
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 0.382946	Val Loss: 0.630655	Val Acc: 78.4375
Train Epoch: 6 [6400/49000 (13%)]	Train Loss: 0.374395	Val Loss: 0.638986	Val Acc: 78.4375
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 0.323829	Val Loss: 0.604118	Val Acc: 80.0
Train Epoch: 6 [8960/49000 (18%)]	Train Loss: 0.408834	Val Loss: 0.627807	Val Acc: 78.4375
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 0.540035	Val Loss: 0.624473	Val Acc: 79.53125
Train Epoch: 6 [11520/49000 (23%)]	Train Loss: 0.442465	Val Loss: 0.584241	Val Acc: 79.375
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 0.386781	Val Loss: 0.608993	Val Acc: 79.84375
Train Epoch: 6 [14080/49000 (29%)]	Train Loss: 0.323462	Val Loss: 0.592238	Val Acc: 81.40625
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 0.233911	Val Loss: 0.566852	Val Acc: 79.375
Train Epoch: 6 [16640/49000 (34%)]	Train Loss: 0.406699	Val Loss: 0.545014	Val Acc: 80.3125
Train Epoch: 6 [17920/49000 (37%)]	Train Loss: 0.445270	Val Loss: 0.647026	Val Acc: 78.75
Train Epoch: 6 [19200/49000 (39%)]	Train Loss: 0.384316	Val Loss: 0.622561	Val Acc: 79.375
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 0.311162	Val Loss: 0.567105	Val Acc: 80.9375
